trade_id,order_id,event_time,instrument,side,quantity,price,account_id,client_id,venue
T-0004411,O-0004411,2026-08-25T10:32:29.350000Z,NOVA.L,SELL,5001,42.0261,A-882,CLIENT-LINKED,XLON
T-0004412,O-0004412,2026-08-25T10:32:30.200000Z,NOVA.L,BUY,5002,42.0238,A-104,CLIENT-LINKED,XLON
T-0004413,O-0004413,2026-08-25T10:32:31.050000Z,NOVA.L,SELL,5003,42.0187,A-882,CLIENT-LINKED,XLON
T-0004414,O-0004414,2026-08-25T10:32:31.900000Z,LIQD.P,BUY,6731,42.0258,A-234,CLIENT-34,XLON
T-0004415,O-0004415,2026-08-25T10:32:32.750000Z,NOVA.L,SELL,4248,42.0314,A-235,CLIENT-35,XLON
T-0004416,O-0004416,2026-08-25T10:32:33.600000Z,ALTO.N,BUY,5809,42.0352,A-236,CLIENT-36,XLON
T-0004417,O-0004417,2026-08-25T10:32:34.450000Z,QUAD.N,SELL,6607,42.0348,A-237,CLIENT-37,XLON
T-0004418,O-0004418,2026-08-25T10:32:35.300000Z,MEGA.O,BUY,5724,42.0355,A-238,CLIENT-38,XLON
T-0004419,O-0004419,2026-08-25T10:32:36.150000Z,LIQD.P,SELL,4440,42.0381,A-239,CLIENT-39,XLON
T-0004420,O-0004420,2026-08-25T10:32:37Z,NOVA.L,BUY,5000,42.0378,A-104,CLIENT-LINKED,XLON
T-0004421,O-0004421,2026-08-25T10:32:37.850000Z,NOVA.L,SELL,5001,42.0419,A-882,CLIENT-LINKED,XLON
T-0004422,O-0004422,2026-08-25T10:32:38.700000Z,NOVA.L,BUY,5002,42.0534,A-104,CLIENT-LINKED,XLON
T-0004423,O-0004423,2026-08-25T10:32:39.550000Z,NOVA.L,SELL,5003,42.0483,A-882,CLIENT-LINKED,XLON
T-0004424,O-0004424,2026-08-25T10:32:40.400000Z,LIQD.P,BUY,5244,42.0533,A-244,CLIENT-44,XLON
T-0004425,O-0004425,2026-08-25T10:32:41.250000Z,NOVA.L,SELL,4965,42.0464,A-245,CLIENT-45,XLON
T-0004426,O-0004426,2026-08-25T10:32:42.100000Z,ALTO.N,BUY,3915,42.0538,A-246,CLIENT-46,XLON
T-0004427,O-0004427,2026-08-25T10:32:42.950000Z,QUAD.N,SELL,4325,42.0607,A-247,CLIENT-47,XLON
T-0004428,O-0004428,2026-08-25T10:32:43.800000Z,MEGA.O,BUY,5228,42.0622,A-248,CLIENT-48,XLON
T-0004429,O-0004429,2026-08-25T10:32:44.650000Z,LIQD.P,SELL,6191,42.0485,A-249,CLIENT-49,XLON
T-0004430,O-0004430,2026-08-25T10:32:45.500000Z,NOVA.L,BUY,5000,42.0678,A-104,CLIENT-LINKED,XLON
T-0004431,O-0004431,2026-08-25T10:32:46.350000Z,NOVA.L,SELL,5001,42.0588,A-882,CLIENT-LINKED,XLON
T-0004432,O-0004432,2026-08-25T10:32:47.200000Z,NOVA.L,BUY,5002,42.0559,A-104,CLIENT-LINKED,XLON
T-0004433,O-0004433,2026-08-25T10:32:48.050000Z,NOVA.L,SELL,5003,42.0629,A-882,CLIENT-LINKED,XLON
T-0004434,O-0004434,2026-08-25T10:32:48.900000Z,LIQD.P,BUY,5263,42.0662,A-254,CLIENT-54,XLON
T-0004435,O-0004435,2026-08-25T10:32:49.750000Z,NOVA.L,SELL,4031,42.0732,A-255,CLIENT-55,XLON
T-0004436,O-0004436,2026-08-25T10:32:50.600000Z,ALTO.N,BUY,4814,42.0667,A-256,CLIENT-56,XLON
T-0004437,O-0004437,2026-08-25T10:32:51.450000Z,QUAD.N,SELL,5078,42.0759,A-257,CLIENT-57,XLON
T-0004438,O-0004438,2026-08-25T10:32:52.300000Z,MEGA.O,BUY,6618,42.0673,A-258,CLIENT-58,XLON
T-0004439,O-0004439,2026-08-25T10:32:53.150000Z,LIQD.P,SELL,5048,42.0703,A-259,CLIENT-59,XLON
T-0004440,O-0004440,2026-08-25T10:32:54Z,NOVA.L,BUY,5000,42.0734,A-104,CLIENT-LINKED,XLON
T-0004441,O-0004441,2026-08-25T10:32:54.850000Z,NOVA.L,SELL,5001,42.0828,A-882,CLIENT-LINKED,XLON
T-0004442,O-0004442,2026-08-25T10:32:55.700000Z,NOVA.L,BUY,5002,42.0747,A-104,CLIENT-LINKED,XLON
T-0004443,O-0004443,2026-08-25T10:32:56.550000Z,NOVA.L,SELL,5003,42.0892,A-882,CLIENT-LINKED,XLON
T-0004444,O-0004444,2026-08-25T10:32:57.400000Z,LIQD.P,BUY,5530,42.0894,A-204,CLIENT-4,XLON
T-0004445,O-0004445,2026-08-25T10:32:58.250000Z,NOVA.L,SELL,5525,42.0853,A-205,CLIENT-5,XLON
T-0004446,O-0004446,2026-08-25T10:32:59.100000Z,ALTO.N,BUY,6650,42.0914,A-206,CLIENT-6,XLON
T-0004447,O-0004447,2026-08-25T10:32:59.950000Z,QUAD.N,SELL,3891,42.1037,A-207,CLIENT-7,XLON
T-0004448,O-0004448,2026-08-25T10:33:00.800000Z,MEGA.O,BUY,5347,42.0974,A-208,CLIENT-8,XLON
T-0004449,O-0004449,2026-08-25T10:33:01.650000Z,LIQD.P,SELL,5120,42.0995,A-209,CLIENT-9,XLON
T-0004450,O-0004450,2026-08-25T10:33:02.500000Z,NOVA.L,BUY,5000,42.1062,A-104,CLIENT-LINKED,XLON
T-0004451,O-0004451,2026-08-25T10:33:03.350000Z,NOVA.L,SELL,5001,42.094,A-882,CLIENT-LINKED,XLON
T-0004452,O-0004452,2026-08-25T10:33:04.200000Z,NOVA.L,BUY,5002,42.1075,A-104,CLIENT-LINKED,XLON
T-0004453,O-0004453,2026-08-25T10:33:05.050000Z,NOVA.L,SELL,5003,42.1027,A-882,CLIENT-LINKED,XLON
T-0004454,O-0004454,2026-08-25T10:33:05.900000Z,LIQD.P,BUY,5859,42.1142,A-214,CLIENT-14,XLON
T-0004455,O-0004455,2026-08-25T10:33:06.750000Z,NOVA.L,SELL,6533,42.1068,A-215,CLIENT-15,XLON
T-0004456,O-0004456,2026-08-25T10:33:07.600000Z,ALTO.N,BUY,6318,42.108,A-216,CLIENT-16,XLON
T-0004457,O-0004457,2026-08-25T10:33:08.450000Z,QUAD.N,SELL,5585,42.108,A-217,CLIENT-17,XLON
T-0004458,O-0004458,2026-08-25T10:33:09.300000Z,MEGA.O,BUY,6402,42.1229,A-218,CLIENT-18,XLON
T-0004459,O-0004459,2026-08-25T10:33:10.150000Z,LIQD.P,SELL,4108,42.1248,A-219,CLIENT-19,XLON
T-0004460,O-0004460,2026-08-25T10:33:11Z,NOVA.L,BUY,5000,42.1207,A-104,CLIENT-LINKED,XLON
T-0004461,O-0004461,2026-08-25T10:33:11.850000Z,NOVA.L,SELL,5001,42.1177,A-882,CLIENT-LINKED,XLON
T-0004462,O-0004462,2026-08-25T10:33:12.700000Z,NOVA.L,BUY,5002,42.115,A-104,CLIENT-LINKED,XLON
T-0004463,O-0004463,2026-08-25T10:33:13.550000Z,NOVA.L,SELL,5003,42.1359,A-882,CLIENT-LINKED,XLON
T-0004464,O-0004464,2026-08-25T10:33:14.400000Z,LIQD.P,BUY,5446,42.1341,A-224,CLIENT-24,XLON
T-0004465,O-0004465,2026-08-25T10:33:15.250000Z,NOVA.L,SELL,6358,42.1349,A-225,CLIENT-25,XLON
T-0004466,O-0004466,2026-08-25T10:33:16.100000Z,ALTO.N,BUY,4176,42.1364,A-226,CLIENT-26,XLON
T-0004467,O-0004467,2026-08-25T10:33:16.950000Z,QUAD.N,SELL,6168,42.1259,A-227,CLIENT-27,XLON
T-0004468,O-0004468,2026-08-25T10:33:17.800000Z,MEGA.O,BUY,5179,42.1315,A-228,CLIENT-28,XLON
T-0004469,O-0004469,2026-08-25T10:33:18.650000Z,LIQD.P,SELL,6120,42.144,A-229,CLIENT-29,XLON
T-0004470,O-0004470,2026-08-25T10:33:19.500000Z,NOVA.L,BUY,5000,42.1395,A-104,CLIENT-LINKED,XLON
T-0004471,O-0004471,2026-08-25T10:33:20.350000Z,NOVA.L,SELL,5001,42.1362,A-882,CLIENT-LINKED,XLON
T-0004472,O-0004472,2026-08-25T10:33:21.200000Z,NOVA.L,BUY,5002,42.1499,A-104,CLIENT-LINKED,XLON
T-0004473,O-0004473,2026-08-25T10:33:22.050000Z,NOVA.L,SELL,5003,42.149,A-882,CLIENT-LINKED,XLON
T-0004474,O-0004474,2026-08-25T10:33:22.900000Z,LIQD.P,BUY,5036,42.1481,A-234,CLIENT-34,XLON
T-0004475,O-0004475,2026-08-25T10:33:23.750000Z,NOVA.L,SELL,5028,42.1487,A-235,CLIENT-35,XLON
T-0004476,O-0004476,2026-08-25T10:33:24.600000Z,ALTO.N,BUY,6011,42.1483,A-236,CLIENT-36,XLON
T-0004477,O-0004477,2026-08-25T10:33:25.450000Z,QUAD.N,SELL,5497,42.152,A-237,CLIENT-37,XLON
T-0004478,O-0004478,2026-08-25T10:33:26.300000Z,MEGA.O,BUY,6359,42.1563,A-238,CLIENT-38,XLON
T-0004479,O-0004479,2026-08-25T10:33:27.150000Z,LIQD.P,SELL,6550,42.1633,A-239,CLIENT-39,XLON
T-0004480,O-0004480,2026-08-25T10:33:28Z,NOVA.L,BUY,5000,41.9936,A-104,CLIENT-LINKED,XLON
T-0004481,O-0004481,2026-08-25T10:33:28.850000Z,NOVA.L,SELL,5001,41.9924,A-882,CLIENT-LINKED,XLON
T-0004482,O-0004482,2026-08-25T10:33:29.700000Z,NOVA.L,BUY,5002,42.0081,A-104,CLIENT-LINKED,XLON
T-0004483,O-0004483,2026-08-25T10:33:30.550000Z,NOVA.L,SELL,5003,42.0133,A-882,CLIENT-LINKED,XLON
T-0004484,O-0004484,2026-08-25T10:33:31.400000Z,LIQD.P,BUY,6162,42.008,A-244,CLIENT-44,XLON
T-0004485,O-0004485,2026-08-25T10:33:32.250000Z,NOVA.L,SELL,6506,42.0192,A-245,CLIENT-45,XLON
T-0004486,O-0004486,2026-08-25T10:33:33.100000Z,ALTO.N,BUY,5714,42.0074,A-246,CLIENT-46,XLON
T-0004487,O-0004487,2026-08-25T10:33:33.950000Z,QUAD.N,SELL,6412,42.0147,A-247,CLIENT-47,XLON
T-0004488,O-0004488,2026-08-25T10:33:34.800000Z,MEGA.O,BUY,6316,42.0231,A-248,CLIENT-48,XLON
T-0004489,O-0004489,2026-08-25T10:33:35.650000Z,LIQD.P,SELL,5576,42.0267,A-249,CLIENT-49,XLON
T-0004490,O-0004490,2026-08-25T10:33:36.500000Z,NOVA.L,BUY,5000,42.0245,A-104,CLIENT-LINKED,XLON
T-0004491,O-0004491,2026-08-25T10:33:37.350000Z,NOVA.L,SELL,5001,42.0132,A-882,CLIENT-LINKED,XLON
T-0004492,O-0004492,2026-08-25T10:33:38.200000Z,NOVA.L,BUY,5002,42.018,A-104,CLIENT-LINKED,XLON
T-0004493,O-0004493,2026-08-25T10:33:39.050000Z,NOVA.L,SELL,5003,42.0252,A-882,CLIENT-LINKED,XLON
T-0004494,O-0004494,2026-08-25T10:33:39.900000Z,LIQD.P,BUY,4784,42.021,A-254,CLIENT-54,XLON
T-0004495,O-0004495,2026-08-25T10:33:40.750000Z,NOVA.L,SELL,6607,42.0353,A-255,CLIENT-55,XLON
T-0004496,O-0004496,2026-08-25T10:33:41.600000Z,ALTO.N,BUY,5583,42.0302,A-256,CLIENT-56,XLON
T-0004497,O-0004497,2026-08-25T10:33:42.450000Z,QUAD.N,SELL,4063,42.0367,A-257,CLIENT-57,XLON
T-0004498,O-0004498,2026-08-25T10:33:43.300000Z,MEGA.O,BUY,5489,42.0313,A-258,CLIENT-58,XLON
T-0004499,O-0004499,2026-08-25T10:33:44.150000Z,LIQD.P,SELL,4975,42.0409,A-259,CLIENT-59,XLON
T-0004500,O-0004500,2026-08-25T10:33:45Z,NOVA.L,BUY,5000,42.0351,A-104,CLIENT-LINKED,XLON
T-0004501,O-0004501,2026-08-25T10:33:45.850000Z,NOVA.L,SELL,5001,42.044,A-882,CLIENT-LINKED,XLON
T-0004502,O-0004502,2026-08-25T10:33:46.700000Z,NOVA.L,BUY,5002,42.0421,A-104,CLIENT-LINKED,XLON
T-0004503,O-0004503,2026-08-25T10:33:47.550000Z,NOVA.L,SELL,5003,42.0383,A-882,CLIENT-LINKED,XLON
T-0004504,O-0004504,2026-08-25T10:33:48.400000Z,LIQD.P,BUY,4586,42.0386,A-204,CLIENT-4,XLON
T-0004505,O-0004505,2026-08-25T10:33:49.250000Z,NOVA.L,SELL,5071,42.0493,A-205,CLIENT-5,XLON
T-0004506,O-0004506,2026-08-25T10:33:50.100000Z,ALTO.N,BUY,6093,42.0618,A-206,CLIENT-6,XLON
T-0004507,O-0004507,2026-08-25T10:33:50.950000Z,QUAD.N,SELL,5528,42.0569,A-207,CLIENT-7,XLON
T-0004508,O-0004508,2026-08-25T10:33:51.800000Z,MEGA.O,BUY,3951,42.05,A-208,CLIENT-8,XLON
T-0004509,O-0004509,2026-08-25T10:33:52.650000Z,LIQD.P,SELL,4917,42.0507,A-209,CLIENT-9,XLON
T-0004510,O-0004510,2026-08-25T10:33:53.500000Z,NOVA.L,BUY,5000,42.0552,A-104,CLIENT-LINKED,XLON
T-0004511,O-0004511,2026-08-25T10:33:54.350000Z,NOVA.L,SELL,5001,42.0681,A-882,CLIENT-LINKED,XLON
T-0004512,O-0004512,2026-08-25T10:33:55.200000Z,NOVA.L,BUY,5002,42.0672,A-104,CLIENT-LINKED,XLON
T-0004513,O-0004513,2026-08-25T10:33:56.050000Z,NOVA.L,SELL,5003,42.0595,A-882,CLIENT-LINKED,XLON
T-0004514,O-0004514,2026-08-25T10:33:56.900000Z,LIQD.P,BUY,3972,42.0773,A-214,CLIENT-14,XLON
T-0004515,O-0004515,2026-08-25T10:33:57.750000Z,NOVA.L,SELL,5790,42.0756,A-215,CLIENT-15,XLON
T-0004516,O-0004516,2026-08-25T10:33:58.600000Z,ALTO.N,BUY,4026,42.0792,A-216,CLIENT-16,XLON
T-0004517,O-0004517,2026-08-25T10:33:59.450000Z,QUAD.N,SELL,4143,42.0703,A-217,CLIENT-17,XLON
T-0004518,O-0004518,2026-08-25T10:34:00.300000Z,MEGA.O,BUY,5020,42.0833,A-218,CLIENT-18,XLON
T-0004519,O-0004519,2026-08-25T10:34:01.150000Z,LIQD.P,SELL,5467,42.0859,A-219,CLIENT-19,XLON
T-0004520,O-0004520,2026-08-25T10:34:02Z,NOVA.L,BUY,5000,42.0834,A-104,CLIENT-LINKED,XLON
T-0004521,O-0004521,2026-08-25T10:34:02.850000Z,NOVA.L,SELL,5001,42.0897,A-882,CLIENT-LINKED,XLON
T-0004522,O-0004522,2026-08-25T10:34:03.700000Z,NOVA.L,BUY,5002,42.0819,A-104,CLIENT-LINKED,XLON
T-0004523,O-0004523,2026-08-25T10:34:04.550000Z,NOVA.L,SELL,5003,42.0928,A-882,CLIENT-LINKED,XLON
T-0004524,O-0004524,2026-08-25T10:34:05.400000Z,LIQD.P,BUY,4375,42.0827,A-224,CLIENT-24,XLON
T-0004525,O-0004525,2026-08-25T10:34:06.250000Z,NOVA.L,SELL,6138,42.0947,A-225,CLIENT-25,XLON
T-0004526,O-0004526,2026-08-25T10:34:07.100000Z,ALTO.N,BUY,4294,42.0924,A-226,CLIENT-26,XLON
T-0004527,O-0004527,2026-08-25T10:34:07.950000Z,QUAD.N,SELL,6177,42.103,A-227,CLIENT-27,XLON
T-0004528,O-0004528,2026-08-25T10:34:08.800000Z,MEGA.O,BUY,5951,42.091,A-228,CLIENT-28,XLON
T-0004529,O-0004529,2026-08-25T10:34:09.650000Z,LIQD.P,SELL,4169,42.0928,A-229,CLIENT-29,XLON
T-0004530,O-0004530,2026-08-25T10:34:10.500000Z,NOVA.L,BUY,5000,42.0924,A-104,CLIENT-LINKED,XLON
T-0004531,O-0004531,2026-08-25T10:34:11.350000Z,NOVA.L,SELL,5001,42.1081,A-882,CLIENT-LINKED,XLON
T-0004532,O-0004532,2026-08-25T10:34:12.200000Z,NOVA.L,BUY,5002,42.1006,A-104,CLIENT-LINKED,XLON
T-0004533,O-0004533,2026-08-25T10:34:13.050000Z,NOVA.L,SELL,5003,42.1077,A-882,CLIENT-LINKED,XLON
T-0004534,O-0004534,2026-08-25T10:34:13.900000Z,LIQD.P,BUY,5397,42.1141,A-234,CLIENT-34,XLON
T-0004535,O-0004535,2026-08-25T10:34:14.750000Z,NOVA.L,SELL,4766,42.1187,A-235,CLIENT-35,XLON
T-0004536,O-0004536,2026-08-25T10:34:15.600000Z,ALTO.N,BUY,4692,42.1049,A-236,CLIENT-36,XLON
T-0004537,O-0004537,2026-08-25T10:34:16.450000Z,QUAD.N,SELL,4517,42.1083,A-237,CLIENT-37,XLON
T-0004538,O-0004538,2026-08-25T10:34:17.300000Z,MEGA.O,BUY,4924,42.1148,A-238,CLIENT-38,XLON
T-0004539,O-0004539,2026-08-25T10:34:18.150000Z,LIQD.P,SELL,4841,42.1253,A-239,CLIENT-39,XLON
T-0004540,O-0004540,2026-08-25T10:34:19Z,NOVA.L,BUY,5000,42.1111,A-104,CLIENT-LINKED,XLON
T-0004541,O-0004541,2026-08-25T10:34:19.850000Z,NOVA.L,SELL,5001,42.1227,A-882,CLIENT-LINKED,XLON
T-0004542,O-0004542,2026-08-25T10:34:20.700000Z,NOVA.L,BUY,5002,42.128,A-104,CLIENT-LINKED,XLON
T-0004543,O-0004543,2026-08-25T10:34:21.550000Z,NOVA.L,SELL,5003,42.1183,A-882,CLIENT-LINKED,XLON
T-0004544,O-0004544,2026-08-25T10:34:22.400000Z,LIQD.P,BUY,6035,42.1265,A-244,CLIENT-44,XLON
T-0004545,O-0004545,2026-08-25T10:34:23.250000Z,NOVA.L,SELL,6596,42.1249,A-245,CLIENT-45,XLON
T-0004546,O-0004546,2026-08-25T10:34:24.100000Z,ALTO.N,BUY,4937,42.1396,A-246,CLIENT-46,XLON
T-0004547,O-0004547,2026-08-25T10:34:24.950000Z,QUAD.N,SELL,4393,42.1313,A-247,CLIENT-47,XLON
T-0004548,O-0004548,2026-08-25T10:34:25.800000Z,MEGA.O,BUY,6731,42.1334,A-248,CLIENT-48,XLON
T-0004549,O-0004549,2026-08-25T10:34:26.650000Z,LIQD.P,SELL,5062,42.1284,A-249,CLIENT-49,XLON
T-0004550,O-0004550,2026-08-25T10:34:27.500000Z,NOVA.L,BUY,5000,42.1493,A-104,CLIENT-LINKED,XLON
T-0004551,O-0004551,2026-08-25T10:34:28.350000Z,NOVA.L,SELL,5001,42.1441,A-882,CLIENT-LINKED,XLON
T-0004552,O-0004552,2026-08-25T10:34:29.200000Z,NOVA.L,BUY,5002,42.1508,A-104,CLIENT-LINKED,XLON
T-0004553,O-0004553,2026-08-25T10:34:30.050000Z,NOVA.L,SELL,5003,42.1492,A-882,CLIENT-LINKED,XLON
T-0004554,O-0004554,2026-08-25T10:34:30.900000Z,LIQD.P,BUY,4023,42.1518,A-254,CLIENT-54,XLON
T-0004555,O-0004555,2026-08-25T10:34:31.750000Z,NOVA.L,SELL,6550,42.1448,A-255,CLIENT-55,XLON
T-0004556,O-0004556,2026-08-25T10:34:32.600000Z,ALTO.N,BUY,6063,42.1497,A-256,CLIENT-56,XLON
T-0004557,O-0004557,2026-08-25T10:34:33.450000Z,QUAD.N,SELL,6417,42.1632,A-257,CLIENT-57,XLON
T-0004558,O-0004558,2026-08-25T10:34:34.300000Z,MEGA.O,BUY,5286,42.1641,A-258,CLIENT-58,XLON
T-0004559,O-0004559,2026-08-25T10:34:35.150000Z,LIQD.P,SELL,6606,42.1504,A-259,CLIENT-59,XLON
T-0004560,O-0004560,2026-08-25T10:34:36Z,NOVA.L,BUY,5000,42.0073,A-104,CLIENT-LINKED,XLON
T-0004561,O-0004561,2026-08-25T10:34:36.850000Z,NOVA.L,SELL,5001,42.0092,A-882,CLIENT-LINKED,XLON
T-0004562,O-0004562,2026-08-25T10:34:37.700000Z,NOVA.L,BUY,5002,42.0018,A-104,CLIENT-LINKED,XLON
T-0004563,O-0004563,2026-08-25T10:34:38.550000Z,NOVA.L,SELL,5003,42.0142,A-882,CLIENT-LINKED,XLON
T-0004564,O-0004564,2026-08-25T10:34:39.400000Z,LIQD.P,BUY,5409,42.0166,A-204,CLIENT-4,XLON
T-0004565,O-0004565,2026-08-25T10:34:40.250000Z,NOVA.L,SELL,4846,42.006,A-205,CLIENT-5,XLON
T-0004566,O-0004566,2026-08-25T10:34:41.100000Z,ALTO.N,BUY,4764,42.0079,A-206,CLIENT-6,XLON
T-0004567,O-0004567,2026-08-25T10:34:41.950000Z,QUAD.N,SELL,4456,42.0223,A-207,CLIENT-7,XLON
T-0004568,O-0004568,2026-08-25T10:34:42.800000Z,MEGA.O,BUY,6386,42.0123,A-208,CLIENT-8,XLON
T-0004569,O-0004569,2026-08-25T10:34:43.650000Z,LIQD.P,SELL,6439,42.0161,A-209,CLIENT-9,XLON
T-0004570,O-0004570,2026-08-25T10:34:44.500000Z,NOVA.L,BUY,5000,42.0107,A-104,CLIENT-LINKED,XLON
T-0004571,O-0004571,2026-08-25T10:34:45.350000Z,NOVA.L,SELL,5001,42.0293,A-882,CLIENT-LINKED,XLON
T-0004572,O-0004572,2026-08-25T10:34:46.200000Z,NOVA.L,BUY,5002,42.0305,A-104,CLIENT-LINKED,XLON
T-0004573,O-0004573,2026-08-25T10:34:47.050000Z,NOVA.L,SELL,5003,42.0348,A-882,CLIENT-LINKED,XLON
T-0004574,O-0004574,2026-08-25T10:34:47.900000Z,LIQD.P,BUY,5729,42.0327,A-214,CLIENT-14,XLON
T-0004575,O-0004575,2026-08-25T10:34:48.750000Z,NOVA.L,SELL,5162,42.0343,A-215,CLIENT-15,XLON
T-0004576,O-0004576,2026-08-25T10:34:49.600000Z,ALTO.N,BUY,4211,42.0385,A-216,CLIENT-16,XLON
T-0004577,O-0004577,2026-08-25T10:34:50.450000Z,QUAD.N,SELL,6660,42.0292,A-217,CLIENT-17,XLON
T-0004578,O-0004578,2026-08-25T10:34:51.300000Z,MEGA.O,BUY,4071,42.033,A-218,CLIENT-18,XLON
T-0004579,O-0004579,2026-08-25T10:34:52.150000Z,LIQD.P,SELL,6266,42.0426,A-219,CLIENT-19,XLON
T-0004580,O-0004580,2026-08-25T10:34:53Z,NOVA.L,BUY,5000,42.041,A-104,CLIENT-LINKED,XLON
T-0004581,O-0004581,2026-08-25T10:34:53.850000Z,NOVA.L,SELL,5001,42.0385,A-882,CLIENT-LINKED,XLON
T-0004582,O-0004582,2026-08-25T10:34:54.700000Z,NOVA.L,BUY,5002,42.0479,A-104,CLIENT-LINKED,XLON
T-0004583,O-0004583,2026-08-25T10:34:55.550000Z,NOVA.L,SELL,5003,42.0512,A-882,CLIENT-LINKED,XLON
T-0004584,O-0004584,2026-08-25T10:34:56.400000Z,LIQD.P,BUY,6427,42.0508,A-224,CLIENT-24,XLON
T-0004585,O-0004585,2026-08-25T10:34:57.250000Z,NOVA.L,SELL,6381,42.0489,A-225,CLIENT-25,XLON
T-0004586,O-0004586,2026-08-25T10:34:58.100000Z,ALTO.N,BUY,6425,42.0447,A-226,CLIENT-26,XLON
T-0004587,O-0004587,2026-08-25T10:34:58.950000Z,QUAD.N,SELL,5441,42.048,A-227,CLIENT-27,XLON
T-0004588,O-0004588,2026-08-25T10:34:59.800000Z,MEGA.O,BUY,5051,42.0523,A-228,CLIENT-28,XLON
T-0004589,O-0004589,2026-08-25T10:35:00.650000Z,LIQD.P,SELL,4136,42.0502,A-229,CLIENT-29,XLON
T-0004590,O-0004590,2026-08-25T10:35:01.500000Z,NOVA.L,BUY,5000,42.055,A-104,CLIENT-LINKED,XLON
T-0004591,O-0004591,2026-08-25T10:35:02.350000Z,NOVA.L,SELL,5001,42.0663,A-882,CLIENT-LINKED,XLON
T-0004592,O-0004592,2026-08-25T10:35:03.200000Z,NOVA.L,BUY,5002,42.0694,A-104,CLIENT-LINKED,XLON
T-0004593,O-0004593,2026-08-25T10:35:04.050000Z,NOVA.L,SELL,5003,42.069,A-882,CLIENT-LINKED,XLON
T-0004594,O-0004594,2026-08-25T10:35:04.900000Z,LIQD.P,BUY,4332,42.0749,A-234,CLIENT-34,XLON
T-0004595,O-0004595,2026-08-25T10:35:05.750000Z,NOVA.L,SELL,6608,42.0682,A-235,CLIENT-35,XLON
T-0004596,O-0004596,2026-08-25T10:35:06.600000Z,ALTO.N,BUY,5108,42.071,A-236,CLIENT-36,XLON
T-0004597,O-0004597,2026-08-25T10:35:07.450000Z,QUAD.N,SELL,4346,42.0692,A-237,CLIENT-37,XLON
T-0004598,O-0004598,2026-08-25T10:35:08.300000Z,MEGA.O,BUY,6615,42.0779,A-238,CLIENT-38,XLON
T-0004599,O-0004599,2026-08-25T10:35:09.150000Z,LIQD.P,SELL,5141,42.084,A-239,CLIENT-39,XLON
T-0004600,O-0004600,2026-08-25T10:35:10Z,NOVA.L,BUY,5000,42.074,A-104,CLIENT-LINKED,XLON
T-0004601,O-0004601,2026-08-25T10:35:10.850000Z,NOVA.L,SELL,5001,42.0803,A-882,CLIENT-LINKED,XLON
T-0004602,O-0004602,2026-08-25T10:35:11.700000Z,NOVA.L,BUY,5002,42.0776,A-104,CLIENT-LINKED,XLON
T-0004603,O-0004603,2026-08-25T10:35:12.550000Z,NOVA.L,SELL,5003,42.0935,A-882,CLIENT-LINKED,XLON
T-0004604,O-0004604,2026-08-25T10:35:13.400000Z,LIQD.P,BUY,6136,42.0825,A-244,CLIENT-44,XLON
T-0004605,O-0004605,2026-08-25T10:35:14.250000Z,NOVA.L,SELL,3894,42.0985,A-245,CLIENT-45,XLON
T-0004606,O-0004606,2026-08-25T10:35:15.100000Z,ALTO.N,BUY,6450,42.0942,A-246,CLIENT-46,XLON
T-0004607,O-0004607,2026-08-25T10:35:15.950000Z,QUAD.N,SELL,4736,42.1021,A-247,CLIENT-47,XLON
T-0004608,O-0004608,2026-08-25T10:35:16.800000Z,MEGA.O,BUY,5694,42.09,A-248,CLIENT-48,XLON
T-0004609,O-0004609,2026-08-25T10:35:17.650000Z,LIQD.P,SELL,6672,42.105,A-249,CLIENT-49,XLON
T-0004610,O-0004610,2026-08-25T10:35:18.500000Z,NOVA.L,BUY,5000,42.091,A-104,CLIENT-LINKED,XLON
T-0004611,O-0004611,2026-08-25T10:35:19.350000Z,NOVA.L,SELL,5001,42.1044,A-882,CLIENT-LINKED,XLON
T-0004612,O-0004612,2026-08-25T10:35:20.200000Z,NOVA.L,BUY,5002,42.106,A-104,CLIENT-LINKED,XLON
T-0004613,O-0004613,2026-08-25T10:35:21.050000Z,NOVA.L,SELL,5003,42.099,A-882,CLIENT-LINKED,XLON
T-0004614,O-0004614,2026-08-25T10:35:21.900000Z,LIQD.P,BUY,5307,42.1014,A-254,CLIENT-54,XLON
T-0004615,O-0004615,2026-08-25T10:35:22.750000Z,NOVA.L,SELL,6123,42.1023,A-255,CLIENT-55,XLON
T-0004616,O-0004616,2026-08-25T10:35:23.600000Z,ALTO.N,BUY,6743,42.1125,A-256,CLIENT-56,XLON
T-0004617,O-0004617,2026-08-25T10:35:24.450000Z,QUAD.N,SELL,5658,42.1205,A-257,CLIENT-57,XLON
T-0004618,O-0004618,2026-08-25T10:35:25.300000Z,MEGA.O,BUY,5824,42.1084,A-258,CLIENT-58,XLON
T-0004619,O-0004619,2026-08-25T10:35:26.150000Z,LIQD.P,SELL,6722,42.1121,A-259,CLIENT-59,XLON
T-0004620,O-0004620,2026-08-25T10:35:27Z,NOVA.L,BUY,5000,42.1289,A-104,CLIENT-LINKED,XLON
T-0004621,O-0004621,2026-08-25T10:35:27.850000Z,NOVA.L,SELL,5001,42.1283,A-882,CLIENT-LINKED,XLON
